,path,label
57723,train_landmark_files/53618/3361721551.parquet,112
57724,train_landmark_files/32319/3361815080.parquet,20
57725,train_landmark_files/55372/3361831189.parquet,142
57726,train_landmark_files/4718/3361836607.parquet,1
57727,train_landmark_files/26734/3361844895.parquet,220
57728,train_landmark_files/34503/3361893606.parquet,235
57729,train_landmark_files/37779/3361900937.parquet,52
57730,train_landmark_files/2044/3361914717.parquet,46
57731,train_landmark_files/37055/336194975.parquet,57
57732,train_landmark_files/32319/3361991729.parquet,95
57733,train_landmark_files/37779/3362011976.parquet,173
57734,train_landmark_files/55372/3362026920.parquet,80
57735,train_landmark_files/49445/3362031932.parquet,27
57736,train_landmark_files/27610/3362190787.parquet,1
57737,train_landmark_files/36257/3362219064.parquet,185
57738,train_landmark_files/55372/3362318536.parquet,220
57739,train_landmark_files/37779/3362457009.parquet,240
57740,train_landmark_files/62590/3362474244.parquet,126
57741,train_landmark_files/26734/3362650517.parquet,238
57742,train_landmark_files/32319/3362667817.parquet,116
57743,train_landmark_files/28656/336269286.parquet,13
57744,train_landmark_files/25571/3362708685.parquet,62
57745,train_landmark_files/37055/336272229.parquet,141
57746,train_landmark_files/37779/3362728474.parquet,195
57747,train_landmark_files/2044/3362730366.parquet,60
57748,train_landmark_files/4718/3362775586.parquet,51
57749,train_landmark_files/61333/3362898008.parquet,167
57750,train_landmark_files/55372/3362909238.parquet,210
57751,train_landmark_files/26734/3362914394.parquet,131
57752,train_landmark_files/37779/3362919144.parquet,130
57753,train_landmark_files/27610/3362919292.parquet,230
57754,train_landmark_files/32319/336294956.parquet,63
57755,train_landmark_files/53618/3362999880.parquet,55
57756,train_landmark_files/37779/3363008716.parquet,109
57757,train_landmark_files/61333/3363168899.parquet,173
57758,train_landmark_files/22343/336322605.parquet,114
57759,train_landmark_files/25571/3363272433.parquet,6
57760,train_landmark_files/22343/336337527.parquet,132
57761,train_landmark_files/53618/3363418975.parquet,43
57762,train_landmark_files/25571/336343410.parquet,200
57763,train_landmark_files/4718/3363525408.parquet,202
57764,train_landmark_files/61333/3363716508.parquet,112
57765,train_landmark_files/2044/3363748747.parquet,28
57766,train_landmark_files/49445/3363814230.parquet,220
57767,train_landmark_files/26734/3363879934.parquet,116
57768,train_landmark_files/37055/3363919142.parquet,136
57769,train_landmark_files/22343/3363956025.parquet,75
57770,train_landmark_files/61333/3363962692.parquet,129
57771,train_landmark_files/27610/3363969287.parquet,8
57772,train_landmark_files/29302/3363986629.parquet,50
57773,train_landmark_files/49445/3364035325.parquet,60
57774,train_landmark_files/53618/3364106036.parquet,96
57775,train_landmark_files/28656/336413772.parquet,88
57776,train_landmark_files/62590/3364156638.parquet,131
57777,train_landmark_files/16069/336422659.parquet,35
57778,train_landmark_files/49445/3364245110.parquet,70
57779,train_landmark_files/26734/3364304150.parquet,166
57780,train_landmark_files/30680/3364318525.parquet,83
57781,train_landmark_files/34503/3364397696.parquet,246
57782,train_landmark_files/26734/3364416361.parquet,217
57783,train_landmark_files/36257/3364420129.parquet,243
57784,train_landmark_files/61333/3364436599.parquet,90
57785,train_landmark_files/28656/3364529053.parquet,28
57786,train_landmark_files/28656/3364577323.parquet,183
57787,train_landmark_files/29302/3364619085.parquet,134
57788,train_landmark_files/49445/3364694126.parquet,44
57789,train_landmark_files/2044/3364770343.parquet,43
57790,train_landmark_files/37779/3364789702.parquet,112
57791,train_landmark_files/37779/3364795328.parquet,177
57792,train_landmark_files/2044/3364821444.parquet,108
57793,train_landmark_files/22343/3364832889.parquet,33
57794,train_landmark_files/61333/3364840322.parquet,78
57795,train_landmark_files/34503/3364914228.parquet,96
57796,train_landmark_files/55372/3364969167.parquet,2
57797,train_landmark_files/49445/3364979398.parquet,128
57798,train_landmark_files/37055/3365020453.parquet,8
57799,train_landmark_files/37779/3365044652.parquet,224
57800,train_landmark_files/30680/3365073386.parquet,54
57801,train_landmark_files/27610/3365075373.parquet,169
57802,train_landmark_files/29302/3365094010.parquet,198
57803,train_landmark_files/28656/336512177.parquet,157
57804,train_landmark_files/22343/3365237006.parquet,97
57805,train_landmark_files/22343/3365281686.parquet,10
57806,train_landmark_files/22343/336529238.parquet,78
57807,train_landmark_files/22343/3365302034.parquet,153
57808,train_landmark_files/25571/3365313910.parquet,8
57809,train_landmark_files/32319/3365324825.parquet,177
57810,train_landmark_files/25571/3365366943.parquet,150
57811,train_landmark_files/28656/3365389526.parquet,64
57812,train_landmark_files/18796/3365554973.parquet,238
57813,train_landmark_files/34503/3365591517.parquet,178
57814,train_landmark_files/16069/3365786909.parquet,96
57815,train_landmark_files/16069/336579844.parquet,36
57816,train_landmark_files/34503/3365825788.parquet,169
57817,train_landmark_files/37779/3365872773.parquet,8
57818,train_landmark_files/30680/336588806.parquet,226
57819,train_landmark_files/18796/3365949948.parquet,6
57820,train_landmark_files/28656/3366004201.parquet,248
57821,train_landmark_files/49445/336602182.parquet,8
57822,train_landmark_files/16069/3366024863.parquet,70
57823,train_landmark_files/34503/3366061279.parquet,31
57824,train_landmark_files/62590/3366115415.parquet,120
57825,train_landmark_files/55372/3366155744.parquet,57
57826,train_landmark_files/61333/3366162670.parquet,83
57827,train_landmark_files/4718/336623825.parquet,186
57828,train_landmark_files/55372/3366302510.parquet,77
57829,train_landmark_files/29302/33663312.parquet,1
57830,train_landmark_files/34503/3366335978.parquet,237
57831,train_landmark_files/32319/3366353911.parquet,48
57832,train_landmark_files/49445/3366370145.parquet,238
57833,train_landmark_files/28656/3366371828.parquet,108
57834,train_landmark_files/62590/3366502289.parquet,15
57835,train_landmark_files/49445/3366528754.parquet,164
57836,train_landmark_files/37055/3366534940.parquet,242
57837,train_landmark_files/49445/3366547526.parquet,209
57838,train_landmark_files/16069/3366552550.parquet,218
57839,train_landmark_files/55372/336656660.parquet,160
57840,train_landmark_files/34503/3366607667.parquet,112
57841,train_landmark_files/32319/3366642127.parquet,214
57842,train_landmark_files/49445/3366663461.parquet,242
57843,train_landmark_files/4718/3366698429.parquet,67
57844,train_landmark_files/25571/3366775774.parquet,155
57845,train_landmark_files/32319/3366811651.parquet,82
57846,train_landmark_files/16069/3366845918.parquet,196
57847,train_landmark_files/29302/3366906271.parquet,101
57848,train_landmark_files/62590/3366958811.parquet,199
57849,train_landmark_files/61333/3367066559.parquet,201
57850,train_landmark_files/26734/3367100135.parquet,58
57851,train_landmark_files/2044/3367176554.parquet,211
57852,train_landmark_files/22343/3367251500.parquet,7
57853,train_landmark_files/22343/3367271717.parquet,195
57854,train_landmark_files/27610/3367283820.parquet,19
57855,train_landmark_files/27610/3367284219.parquet,132
57856,train_landmark_files/37055/3367379744.parquet,162
57857,train_landmark_files/16069/3367468630.parquet,76
57858,train_landmark_files/16069/336747547.parquet,178
57859,train_landmark_files/53618/3367486484.parquet,238
57860,train_landmark_files/4718/3367486594.parquet,199
57861,train_landmark_files/22343/3367490241.parquet,165
57862,train_landmark_files/28656/3367614641.parquet,212
57863,train_landmark_files/26734/3367621703.parquet,29
57864,train_landmark_files/61333/3367680927.parquet,219
57865,train_landmark_files/61333/3367730235.parquet,185
57866,train_landmark_files/53618/3367733402.parquet,36
57867,train_landmark_files/30680/3367745742.parquet,178
57868,train_landmark_files/53618/3367751821.parquet,195
57869,train_landmark_files/27610/3367758617.parquet,120
57870,train_landmark_files/27610/3367763344.parquet,239
57871,train_landmark_files/53618/3367795037.parquet,85
57872,train_landmark_files/37779/3367800507.parquet,197
57873,train_landmark_files/34503/3367816740.parquet,198
57874,train_landmark_files/16069/3367820512.parquet,78
57875,train_landmark_files/37055/3367823885.parquet,84
57876,train_landmark_files/16069/3367841802.parquet,174
57877,train_landmark_files/16069/3367844500.parquet,185
57878,train_landmark_files/25571/3367884274.parquet,20
57879,train_landmark_files/37055/3367958184.parquet,247
57880,train_landmark_files/26734/3367983213.parquet,197
57881,train_landmark_files/36257/3368038530.parquet,164
57882,train_landmark_files/29302/3368071367.parquet,157
57883,train_landmark_files/37055/336810079.parquet,137
57884,train_landmark_files/30680/3368118992.parquet,120
57885,train_landmark_files/55372/3368124234.parquet,101
57886,train_landmark_files/26734/3368256295.parquet,138
57887,train_landmark_files/29302/3368270466.parquet,5
57888,train_landmark_files/18796/3368312781.parquet,37
57889,train_landmark_files/28656/3368318247.parquet,96
57890,train_landmark_files/2044/3368325312.parquet,209
57891,train_landmark_files/30680/3368348336.parquet,80
57892,train_landmark_files/62590/33685032.parquet,102
57893,train_landmark_files/30680/3368573164.parquet,240
57894,train_landmark_files/27610/3368665300.parquet,139
57895,train_landmark_files/37779/3368695028.parquet,162
57896,train_landmark_files/37779/3368716418.parquet,46
57897,train_landmark_files/53618/336876733.parquet,154
57898,train_landmark_files/22343/3368788383.parquet,237
57899,train_landmark_files/37055/3368824001.parquet,70
57900,train_landmark_files/26734/3368854538.parquet,39
57901,train_landmark_files/62590/3368920811.parquet,48
57902,train_landmark_files/53618/3368926539.parquet,228
57903,train_landmark_files/18796/3369008218.parquet,92
57904,train_landmark_files/29302/3369055453.parquet,113
57905,train_landmark_files/30680/3369077280.parquet,232
57906,train_landmark_files/29302/3369081957.parquet,68
57907,train_landmark_files/16069/3369117992.parquet,152
57908,train_landmark_files/16069/3369121930.parquet,178
57909,train_landmark_files/26734/3369129063.parquet,135
57910,train_landmark_files/22343/3369132514.parquet,162
57911,train_landmark_files/32319/3369134960.parquet,116
57912,train_landmark_files/2044/3369216152.parquet,119
57913,train_landmark_files/49445/3369326606.parquet,231
57914,train_landmark_files/4718/3369353009.parquet,89
57915,train_landmark_files/32319/3369380662.parquet,12
57916,train_landmark_files/55372/3369484021.parquet,244
57917,train_landmark_files/53618/3369511273.parquet,160
57918,train_landmark_files/18796/3369513794.parquet,168
57919,train_landmark_files/18796/3369535496.parquet,231
57920,train_landmark_files/37055/3369586263.parquet,191
57921,train_landmark_files/29302/3369620807.parquet,164
57922,train_landmark_files/37055/3369667763.parquet,87
57923,train_landmark_files/2044/3369684129.parquet,129
57924,train_landmark_files/62590/3369726137.parquet,237
57925,train_landmark_files/27610/3369798846.parquet,166
57926,train_landmark_files/36257/3369821379.parquet,204
57927,train_landmark_files/61333/3369821764.parquet,140
57928,train_landmark_files/62590/3369823916.parquet,5
57929,train_landmark_files/61333/3369878596.parquet,90
57930,train_landmark_files/26734/3369883167.parquet,73
57931,train_landmark_files/27610/3369890919.parquet,179
57932,train_landmark_files/34503/3370103750.parquet,69
57933,train_landmark_files/25571/337015416.parquet,187
57934,train_landmark_files/55372/337015458.parquet,178
57935,train_landmark_files/32319/3370167821.parquet,234
57936,train_landmark_files/29302/3370179264.parquet,16
57937,train_landmark_files/28656/3370219343.parquet,171
57938,train_landmark_files/16069/3370268015.parquet,197
57939,train_landmark_files/27610/337028510.parquet,110
57940,train_landmark_files/34503/3370291280.parquet,111
57941,train_landmark_files/30680/3370303964.parquet,110
57942,train_landmark_files/22343/3370353602.parquet,154
57943,train_landmark_files/37055/3370398550.parquet,172
57944,train_landmark_files/62590/3370553879.parquet,247
57945,train_landmark_files/22343/3370619721.parquet,57
57946,train_landmark_files/55372/3370630229.parquet,149
57947,train_landmark_files/49445/3370639678.parquet,202
57948,train_landmark_files/34503/3370728507.parquet,131
57949,train_landmark_files/22343/3370819548.parquet,197
57950,train_landmark_files/32319/3370837816.parquet,178
57951,train_landmark_files/2044/3370850709.parquet,38
57952,train_landmark_files/4718/3370898879.parquet,52
57953,train_landmark_files/49445/3371022097.parquet,111
57954,train_landmark_files/34503/3371087301.parquet,21
57955,train_landmark_files/32319/337113867.parquet,78
57956,train_landmark_files/34503/3371140293.parquet,206
57957,train_landmark_files/28656/3371161371.parquet,230
57958,train_landmark_files/27610/3371163008.parquet,107
57959,train_landmark_files/22343/3371179776.parquet,64
57960,train_landmark_files/25571/337118854.parquet,33
57961,train_landmark_files/32319/33712046.parquet,92
57962,train_landmark_files/27610/3371208617.parquet,243
57963,train_landmark_files/4718/3371257425.parquet,182
57964,train_landmark_files/22343/33712651.parquet,83
57965,train_landmark_files/16069/3371334178.parquet,162
57966,train_landmark_files/53618/3371350251.parquet,189
57967,train_landmark_files/28656/337147726.parquet,114
57968,train_landmark_files/61333/3371481351.parquet,173
57969,train_landmark_files/2044/337152566.parquet,48
57970,train_landmark_files/25571/3371544266.parquet,116
57971,train_landmark_files/53618/3371563877.parquet,202
57972,train_landmark_files/32319/3371573653.parquet,184
57973,train_landmark_files/62590/3371578461.parquet,233
57974,train_landmark_files/18796/3371591508.parquet,200
57975,train_landmark_files/25571/3371613313.parquet,57
57976,train_landmark_files/34503/3371619109.parquet,15
57977,train_landmark_files/55372/3371628763.parquet,137
57978,train_landmark_files/27610/3371660398.parquet,54
57979,train_landmark_files/27610/3371708882.parquet,139
57980,train_landmark_files/62590/3371743860.parquet,99
57981,train_landmark_files/22343/3371830894.parquet,166
57982,train_landmark_files/26734/3371860944.parquet,95
57983,train_landmark_files/25571/3371918740.parquet,212
57984,train_landmark_files/49445/3372009441.parquet,218
57985,train_landmark_files/30680/3372030621.parquet,17
57986,train_landmark_files/34503/337205391.parquet,147
57987,train_landmark_files/62590/3372059622.parquet,44
57988,train_landmark_files/34503/3372113741.parquet,187
57989,train_landmark_files/28656/3372204206.parquet,188
57990,train_landmark_files/62590/3372226660.parquet,142
57991,train_landmark_files/2044/3372272352.parquet,203
57992,train_landmark_files/18796/3372279283.parquet,244
57993,train_landmark_files/34503/3372301759.parquet,91
57994,train_landmark_files/34503/3372302365.parquet,232
57995,train_landmark_files/18796/3372379399.parquet,222
57996,train_landmark_files/25571/3372472453.parquet,137
57997,train_landmark_files/53618/3372542479.parquet,114
57998,train_landmark_files/28656/3372549628.parquet,180
57999,train_landmark_files/55372/337259177.parquet,16
58000,train_landmark_files/25571/3372592330.parquet,41
58001,train_landmark_files/4718/3372627099.parquet,39
58002,train_landmark_files/4718/3372690730.parquet,151
58003,train_landmark_files/55372/3372692161.parquet,180
58004,train_landmark_files/30680/3372736116.parquet,105
58005,train_landmark_files/25571/33727373.parquet,212
58006,train_landmark_files/22343/3372779545.parquet,120
58007,train_landmark_files/22343/3372867112.parquet,49
58008,train_landmark_files/2044/3372893915.parquet,205
58009,train_landmark_files/49445/3372926960.parquet,59
58010,train_landmark_files/4718/337298514.parquet,209
58011,train_landmark_files/2044/3372988157.parquet,239
58012,train_landmark_files/28656/3373040212.parquet,118
58013,train_landmark_files/55372/3373068123.parquet,141
58014,train_landmark_files/49445/3373074019.parquet,104
58015,train_landmark_files/32319/3373075992.parquet,95
58016,train_landmark_files/18796/3373130293.parquet,91
58017,train_landmark_files/26734/3373157801.parquet,10
58018,train_landmark_files/25571/3373169467.parquet,73
58019,train_landmark_files/55372/3373252791.parquet,82
58020,train_landmark_files/32319/3373345686.parquet,86
58021,train_landmark_files/32319/3373368005.parquet,246
58022,train_landmark_files/37779/3373456322.parquet,72
58023,train_landmark_files/55372/3373513994.parquet,65
58024,train_landmark_files/62590/3373554382.parquet,230
58025,train_landmark_files/53618/3373564588.parquet,233
58026,train_landmark_files/22343/3373637238.parquet,160
58027,train_landmark_files/53618/3373707485.parquet,65
58028,train_landmark_files/16069/3373749783.parquet,29
58029,train_landmark_files/36257/3373751049.parquet,171
58030,train_landmark_files/28656/3373757597.parquet,103
58031,train_landmark_files/62590/3373808023.parquet,247
58032,train_landmark_files/30680/3373817327.parquet,108
58033,train_landmark_files/28656/3373830389.parquet,59
58034,train_landmark_files/26734/3373837187.parquet,214
58035,train_landmark_files/25571/3373837874.parquet,96
58036,train_landmark_files/26734/3373977868.parquet,141
58037,train_landmark_files/53618/3373992871.parquet,43
58038,train_landmark_files/28656/337402218.parquet,248
58039,train_landmark_files/37779/3374080581.parquet,106
58040,train_landmark_files/32319/3374151141.parquet,35
58041,train_landmark_files/34503/3374171017.parquet,207
58042,train_landmark_files/36257/3374190577.parquet,139
58043,train_landmark_files/49445/337419647.parquet,169
58044,train_landmark_files/34503/3374217722.parquet,60
58045,train_landmark_files/25571/3374224531.parquet,246
58046,train_landmark_files/4718/3374305498.parquet,26
58047,train_landmark_files/37779/3374319309.parquet,36
58048,train_landmark_files/22343/3374424728.parquet,95
58049,train_landmark_files/25571/3374430762.parquet,16
58050,train_landmark_files/26734/3374486184.parquet,40
58051,train_landmark_files/16069/3374500598.parquet,217
58052,train_landmark_files/32319/3374515160.parquet,227
58053,train_landmark_files/26734/3374544282.parquet,147
58054,train_landmark_files/2044/3374768546.parquet,127
58055,train_landmark_files/61333/3374828063.parquet,238
58056,train_landmark_files/32319/3374838364.parquet,92
58057,train_landmark_files/34503/3374928047.parquet,201
58058,train_landmark_files/2044/3374928208.parquet,2
58059,train_landmark_files/18796/3374948975.parquet,174
58060,train_landmark_files/22343/3374989612.parquet,242
58061,train_landmark_files/16069/3375048567.parquet,103
58062,train_landmark_files/30680/3375051540.parquet,5
58063,train_landmark_files/18796/3375062427.parquet,118
58064,train_landmark_files/27610/3375082030.parquet,175
58065,train_landmark_files/55372/3375100487.parquet,104
58066,train_landmark_files/27610/3375145572.parquet,68
58067,train_landmark_files/28656/3375145787.parquet,99
58068,train_landmark_files/55372/3375170933.parquet,30
58069,train_landmark_files/32319/3375307018.parquet,197
58070,train_landmark_files/37055/337530871.parquet,235
58071,train_landmark_files/29302/3375377107.parquet,22
58072,train_landmark_files/34503/3375388679.parquet,246
58073,train_landmark_files/26734/337544654.parquet,192
58074,train_landmark_files/26734/3375478189.parquet,68
58075,train_landmark_files/16069/3375540126.parquet,238
58076,train_landmark_files/32319/337559783.parquet,202
58077,train_landmark_files/37779/33756106.parquet,204
58078,train_landmark_files/30680/3375632742.parquet,68
58079,train_landmark_files/36257/337573062.parquet,102
58080,train_landmark_files/55372/3375746250.parquet,0
58081,train_landmark_files/62590/3375784972.parquet,173
58082,train_landmark_files/34503/3375793186.parquet,148
58083,train_landmark_files/34503/3375799837.parquet,124
58084,train_landmark_files/61333/3375822927.parquet,74
58085,train_landmark_files/22343/337588613.parquet,127
58086,train_landmark_files/16069/3375961937.parquet,121
58087,train_landmark_files/55372/3376077043.parquet,15
58088,train_landmark_files/32319/3376090155.parquet,58
58089,train_landmark_files/28656/3376093670.parquet,171
58090,train_landmark_files/30680/3376157451.parquet,161
58091,train_landmark_files/16069/337618624.parquet,169
58092,train_landmark_files/32319/33762014.parquet,94
58093,train_landmark_files/27610/3376226882.parquet,167
58094,train_landmark_files/34503/3376230404.parquet,43
58095,train_landmark_files/37779/337626520.parquet,47
58096,train_landmark_files/29302/3376303720.parquet,59
58097,train_landmark_files/22343/3376322307.parquet,53
58098,train_landmark_files/27610/3376362838.parquet,24
58099,train_landmark_files/25571/337636364.parquet,88
58100,train_landmark_files/27610/3376377992.parquet,185
58101,train_landmark_files/25571/3376382356.parquet,134
58102,train_landmark_files/34503/3376454057.parquet,176
58103,train_landmark_files/27610/3376476697.parquet,100
58104,train_landmark_files/29302/3376487041.parquet,210
58105,train_landmark_files/37055/3376515679.parquet,215
58106,train_landmark_files/53618/3376539060.parquet,130
58107,train_landmark_files/25571/3376598382.parquet,171
58108,train_landmark_files/4718/3376626896.parquet,186
58109,train_landmark_files/27610/337662887.parquet,8
58110,train_landmark_files/27610/3376633030.parquet,44
58111,train_landmark_files/36257/3376663492.parquet,198
58112,train_landmark_files/37055/337667046.parquet,169
58113,train_landmark_files/16069/3376675699.parquet,184
58114,train_landmark_files/49445/3376679747.parquet,99
58115,train_landmark_files/2044/3376791778.parquet,218
58116,train_landmark_files/28656/3376798185.parquet,235
58117,train_landmark_files/37055/337681860.parquet,20
58118,train_landmark_files/25571/3376880881.parquet,215
58119,train_landmark_files/22343/3376899350.parquet,127
58120,train_landmark_files/61333/3376910242.parquet,43
58121,train_landmark_files/2044/3376917900.parquet,55
58122,train_landmark_files/61333/3376973460.parquet,83
58123,train_landmark_files/27610/3377029602.parquet,197
58124,train_landmark_files/18796/3377055586.parquet,54
58125,train_landmark_files/53618/3377063512.parquet,29
58126,train_landmark_files/34503/3377065221.parquet,203
58127,train_landmark_files/26734/3377102332.parquet,239
58128,train_landmark_files/34503/3377105576.parquet,125
58129,train_landmark_files/2044/337714253.parquet,157
58130,train_landmark_files/16069/3377158251.parquet,45
58131,train_landmark_files/18796/3377206296.parquet,143
58132,train_landmark_files/36257/3377289070.parquet,218
58133,train_landmark_files/37779/3377298515.parquet,68
58134,train_landmark_files/28656/3377368670.parquet,77
58135,train_landmark_files/25571/3377385354.parquet,50
58136,train_landmark_files/32319/3377405446.parquet,64
58137,train_landmark_files/55372/3377422760.parquet,44
58138,train_landmark_files/26734/3377452858.parquet,205
58139,train_landmark_files/4718/3377466918.parquet,66
58140,train_landmark_files/25571/3377497704.parquet,188
58141,train_landmark_files/62590/3377548125.parquet,232
58142,train_landmark_files/4718/3377600587.parquet,168
58143,train_landmark_files/36257/3377622475.parquet,2
58144,train_landmark_files/32319/3377652982.parquet,10
58145,train_landmark_files/30680/3377889366.parquet,168
58146,train_landmark_files/29302/3378011634.parquet,171
58147,train_landmark_files/2044/3378068398.parquet,146
58148,train_landmark_files/53618/3378096498.parquet,3
58149,train_landmark_files/37055/3378124402.parquet,161
58150,train_landmark_files/55372/3378151305.parquet,89
58151,train_landmark_files/22343/3378159320.parquet,23
58152,train_landmark_files/55372/3378192106.parquet,23
58153,train_landmark_files/30680/337824826.parquet,135
58154,train_landmark_files/37779/3378262461.parquet,34
58155,train_landmark_files/26734/3378281617.parquet,4
58156,train_landmark_files/16069/3378306304.parquet,136
58157,train_landmark_files/4718/3378337434.parquet,167
58158,train_landmark_files/18796/3378342194.parquet,150
58159,train_landmark_files/30680/3378347649.parquet,75
58160,train_landmark_files/49445/3378413287.parquet,206
58161,train_landmark_files/4718/3378415922.parquet,173
58162,train_landmark_files/37779/3378453555.parquet,106
58163,train_landmark_files/36257/3378527779.parquet,64
58164,train_landmark_files/62590/3378574257.parquet,136
58165,train_landmark_files/25571/3378585280.parquet,102
58166,train_landmark_files/2044/3378586878.parquet,167
58167,train_landmark_files/49445/3378597972.parquet,178
58168,train_landmark_files/49445/3378634484.parquet,209
58169,train_landmark_files/30680/3378704880.parquet,163
58170,train_landmark_files/49445/3378716172.parquet,136
58171,train_landmark_files/55372/3378809264.parquet,193
58172,train_landmark_files/36257/3378885965.parquet,188
58173,train_landmark_files/22343/3379087191.parquet,69
58174,train_landmark_files/4718/337913204.parquet,123
58175,train_landmark_files/37055/3379134558.parquet,85
58176,train_landmark_files/28656/3379154821.parquet,158
58177,train_landmark_files/55372/3379208693.parquet,81
58178,train_landmark_files/25571/3379215948.parquet,85
58179,train_landmark_files/36257/3379236018.parquet,68
58180,train_landmark_files/37779/3379293902.parquet,29
58181,train_landmark_files/18796/3379315991.parquet,69
58182,train_landmark_files/25571/3379322387.parquet,16
58183,train_landmark_files/34503/3379332435.parquet,129
58184,train_landmark_files/22343/3379350661.parquet,201
58185,train_landmark_files/29302/3379401034.parquet,193
58186,train_landmark_files/18796/3379468036.parquet,179
58187,train_landmark_files/37055/3379470389.parquet,206
58188,train_landmark_files/32319/3379484457.parquet,140
58189,train_landmark_files/25571/337951835.parquet,6
58190,train_landmark_files/26734/3379524264.parquet,17
58191,train_landmark_files/34503/3379617295.parquet,216
58192,train_landmark_files/55372/3379642943.parquet,133
58193,train_landmark_files/55372/3379656185.parquet,223
58194,train_landmark_files/25571/3379684158.parquet,185
58195,train_landmark_files/30680/3379766911.parquet,222
58196,train_landmark_files/32319/3379866141.parquet,168
58197,train_landmark_files/55372/3379875701.parquet,64
58198,train_landmark_files/16069/3380002.parquet,9
58199,train_landmark_files/18796/3380282271.parquet,23
58200,train_landmark_files/16069/3380314903.parquet,6
58201,train_landmark_files/25571/3380385505.parquet,140
58202,train_landmark_files/36257/338040793.parquet,124
58203,train_landmark_files/4718/3380454422.parquet,145
58204,train_landmark_files/61333/3380482059.parquet,221
58205,train_landmark_files/37779/3380491177.parquet,49
58206,train_landmark_files/53618/3380507293.parquet,219
58207,train_landmark_files/37779/3380541367.parquet,169
58208,train_landmark_files/22343/3380541601.parquet,136
58209,train_landmark_files/32319/3380556397.parquet,56
58210,train_landmark_files/37779/3380593852.parquet,145
58211,train_landmark_files/62590/3380656238.parquet,57
58212,train_landmark_files/4718/3380697723.parquet,136
58213,train_landmark_files/28656/3380810026.parquet,65
58214,train_landmark_files/4718/3380869090.parquet,4
58215,train_landmark_files/26734/3380871450.parquet,189
58216,train_landmark_files/25571/3380871797.parquet,50
58217,train_landmark_files/61333/338091623.parquet,32
58218,train_landmark_files/36257/3381015036.parquet,193
58219,train_landmark_files/55372/3381028019.parquet,88
58220,train_landmark_files/32319/3381055223.parquet,147
58221,train_landmark_files/53618/3381055870.parquet,149
58222,train_landmark_files/34503/338105964.parquet,154
58223,train_landmark_files/27610/3381138612.parquet,245
58224,train_landmark_files/32319/3381151053.parquet,23
58225,train_landmark_files/30680/3381177843.parquet,19
58226,train_landmark_files/55372/3381226133.parquet,216
58227,train_landmark_files/29302/3381303475.parquet,112
58228,train_landmark_files/34503/3381394313.parquet,130
58229,train_landmark_files/53618/3381484919.parquet,96
58230,train_landmark_files/49445/3381594451.parquet,198
58231,train_landmark_files/22343/3381599243.parquet,30
58232,train_landmark_files/2044/3381657531.parquet,112
58233,train_landmark_files/62590/3381758711.parquet,47
58234,train_landmark_files/49445/3381777419.parquet,66
58235,train_landmark_files/36257/3381808771.parquet,159
58236,train_landmark_files/4718/3381938532.parquet,33
58237,train_landmark_files/62590/3381988592.parquet,184
58238,train_landmark_files/61333/3381988901.parquet,33
58239,train_landmark_files/22343/3381994701.parquet,0
58240,train_landmark_files/18796/3382042261.parquet,32
58241,train_landmark_files/53618/338205061.parquet,202
58242,train_landmark_files/34503/338207449.parquet,0
58243,train_landmark_files/61333/3382093551.parquet,30
58244,train_landmark_files/49445/3382143734.parquet,97
58245,train_landmark_files/36257/3382226749.parquet,47
58246,train_landmark_files/18796/3382354733.parquet,94
58247,train_landmark_files/2044/3382422780.parquet,37
58248,train_landmark_files/30680/338248424.parquet,199
58249,train_landmark_files/53618/3382538638.parquet,243
58250,train_landmark_files/37055/3382682574.parquet,87
58251,train_landmark_files/26734/3382746172.parquet,179
58252,train_landmark_files/16069/3382973251.parquet,79
58253,train_landmark_files/36257/3383034576.parquet,113
58254,train_landmark_files/53618/3383067519.parquet,223
58255,train_landmark_files/53618/3383082488.parquet,164
58256,train_landmark_files/22343/3383101850.parquet,18
58257,train_landmark_files/32319/3383134852.parquet,119
58258,train_landmark_files/18796/3383160350.parquet,228
58259,train_landmark_files/32319/3383161204.parquet,114
58260,train_landmark_files/25571/3383179338.parquet,84
58261,train_landmark_files/25571/3383238850.parquet,180
58262,train_landmark_files/29302/338326304.parquet,141
58263,train_landmark_files/25571/3383406630.parquet,120
58264,train_landmark_files/37779/3383459400.parquet,29
58265,train_landmark_files/25571/3383508181.parquet,81
58266,train_landmark_files/2044/3383515332.parquet,23
58267,train_landmark_files/29302/3383622403.parquet,1
58268,train_landmark_files/16069/3383637897.parquet,135
58269,train_landmark_files/28656/3383651789.parquet,24
58270,train_landmark_files/22343/3383749862.parquet,187
58271,train_landmark_files/27610/3383789360.parquet,190
58272,train_landmark_files/27610/338391490.parquet,18
58273,train_landmark_files/16069/3383948847.parquet,229
58274,train_landmark_files/4718/3383955143.parquet,244
58275,train_landmark_files/18796/3383960249.parquet,156
58276,train_landmark_files/37055/338396490.parquet,226
58277,train_landmark_files/62590/3383972453.parquet,200
58278,train_landmark_files/28656/3383983917.parquet,120
58279,train_landmark_files/16069/3383986565.parquet,217
58280,train_landmark_files/25571/3384027380.parquet,56
58281,train_landmark_files/18796/338411586.parquet,87
58282,train_landmark_files/37055/3384146742.parquet,83
58283,train_landmark_files/30680/3384233733.parquet,99
58284,train_landmark_files/22343/3384253672.parquet,184
